pid,Other Fee,admin,amenity,appfee,birddep,birdfee,catdep,catfee,dogdep,dogfee,fishdep,fishfee,movein,na,otherdep,reptiledep,reptilefee,unknown
6097,,,,50.0,,,,250.0,,250.0,,,,,,,,
6098,,,,,,,,,,,,,,,,,,
6099,,,,,,,,,,,,,,,,,,
6100,,,,,,,,,,,,,,,,,,
6101,,350.0,,50.0,,,,,,,,,,,,,,
6102,,,,40.0,,,,250.0,,250.0,,,,,,,,
6103,,300.0,,50.0,,,,300.0,,300.0,,,,,,,,
6104,,250.0,,50.0,,,350.0,350.0,350.0,350.0,,,,,,,,
6105,,200.0,,50.0,,,,,,225.0,,,,,,,,
6106,,250.0,,50.0,,,,350.0,,350.0,,,,,,,,
6107,,250.0,,50.0,,,350.0,350.0,350.0,350.0,,,,,,,,
6108,,250.0,,50.0,,,,,,,,,,,,,,
6109,,,,,,,250.0,300.0,250.0,300.0,,,,,,,,
6110,,,,30.0,,,500.0,,500.0,,,,,,,,,
6111,,,,,,,,,,,,,,,,,,
6112,,,,,,,,,,,,,,,,,,
6113,,,,,,,,,,,,,,,,,,
6114,,,,,,,,,,,,,,,,,,
6115,,,,,,,,,,,,,,,,,,
6116,,,,,,,,,,,,,,,,,,
6117,,,,,,,,,,,,,,,,,,
6118,,,,,,,,,,,,,,,,,,
6119,,,,,,,,,,,,,,,,,,
6120,,,,,,,,,,,,,,,,,,
6121,,,,,,,,,,,,,,,,,,
6122,,,,,,,,,,,,,,,,,,
6123,,,,,,,,,,,,,,,,,,
6124,,,,,,,,,,,,,,,,,,
6125,,,,,,,,,,,,,,,,,,
6126,,,,,,,,,,,,,,,,,,
6127,,,,,,,,,,,,,,,,,,
6128,,,,,,,,,,,,,,,,,,
6129,,,,,,,,,,,,,,,,,,
6130,,,,,,,,,,,,,,,,,,
6131,,,,,,,,,,,,,,,,,,
6132,,,,,,,,,,,,,,,,,,
6133,,,,,,,,,,,,,,,,,,
6134,,,,,,,,,,,,,,,,,,
6135,,,,,,,,,,,,,,,,,,
6136,,,,,,,,,,,,,,,,,,
6137,,,,,,,,,,,,,,,,,,
6138,,,,,,,,,,,,,,,,,,
6139,,,,,,,,,,,,,,,,,,
6140,,,,,,,,,,,,,,,,,,
6141,,,,,,,,,,,,,,,,,,
6142,,,,,,,,,,,,,,,,,,
6143,,,,,,,,,,,,,,,,,,
6144,,,,,,,,,,,,,,,,,,
6145,,,,,,,,,,,,,,,,,,
6146,,,,,,,,,,,,,,,,,,
6147,,,,,,,,,,,,,,,,,,
6148,,,,,,,,,,,,,,,,,,
6149,,,,,,,,,,,,,,,,,,
6150,,,,,,,,,,,,,,,,,,
6151,,,,,,,,,,,,,,,,,,
6152,,,,,,,,,,,,,,,,,,
6153,,,,,,,,,,,,,,,,,,
6154,,,,,,,,,,,,,,,,,,
6155,,,,,,,,,,,,,,,,,,
6156,,,,,,,,,,,,,,,,,,
6157,,,,,,,,,,,,,,,,,,
6158,,,,,,,,,,,,,,,,,,
6159,,,,,,,,,,,,,,,,,,
6160,,,,,,,,,,,,,,,,,,
6161,,,,,,,,,,,,,,,,,,
6162,,,,,,,,,,,,,,,,,,
6163,,,,,,,,,,,,,,,,,,
6164,,,,,,,,,,,,,,,,,,
6165,,,,,,,,,,,,,,,,,,
6166,,,,,,,,,,,,,,,,,,
6167,,,,,,,,,,,,,,,,,,
6168,,,,,,,,,,,,,,,,,,
6169,,,,,,,,,,,,,,,,,,
6170,,,,,,,,,,,,,,,,,,
6171,,,,25.0,,,,,,,,,,,,,,
6172,,,,22.0,,,,,,,,,,,,,,
6173,,,,,,,,,,,,,,,,,,
6174,,,,,,,,,,,,,,,,,,
6175,,,,25.0,,,600.0,,600.0,,,,,,,,,
6176,,100.0,,50.0,,,,,,,,,,,,,,
6177,,,,45.0,,,350.0,,350.0,,,,,,,,,
6178,,,,40.0,,,,300.0,,300.0,,,,,,,,
6179,,,,44.0,,,300.0,,300.0,,,,,,,,,
6180,,,,30.0,,,,250.0,,250.0,,,,,,,,
6181,,,,,,,,,,,,,,,,,,
6182,,300.0,,50.0,,,,250.0,,250.0,,,,,,,,
6183,,,,,,,,,,,,,,,,,,
6184,,,,,,,,,,,,,,,,,,
6185,,,,,,,,,,,,,,,,,,
6186,,,,22.0,,,,,,,,,,,,,,
6187,,,,25.0,,,,,,,,,,,,,,
6188,,,,50.0,,,,350.0,,350.0,,,,,,,,
6189,,,,35.0,,,,250.0,,250.0,,,,,,,,
6190,,,,,,,,,,,,,,,,,,
6191,,,,,,,,,,,,,,,,,,
6192,,,,,,,,,,,,,,,,,,
6193,,,,,,,,,,,,,,,,,,
6194,,,,,,,,,,,,,,,,,,
6195,,,,,,,,,,,,,,,,,,
6196,,,,,,,,,,,,,,,,,,
6197,,,,,,,,,,,,,,,,,,
6198,,,,,,,,,,,,,,,,,,
6199,,,,,,,,,,,,,,,,,,
6200,,,,35.0,,,,,150.0,,,,,,,,,
6201,,,,,,,,,,,,,,,,,,
6202,,,,,,,,,,,,,,,,,,
6203,,,,50.0,,,,,,,,,,,,,,
6204,,,,35.0,,,,,,,,,,,,,,
6205,,,,,,,,,,,,,,,,,,
6206,,,,,,,,,,,,,,,,,,
6207,,,,,,,,,,,,,,,,,,
6208,,,,,,,,,,,,,,,,,,
6209,,,,,,,,,,,,,,,,,,
6210,,,,,,,,,,,,,,,,,,
6211,,,,,,,,,,,,,,,,,,
6212,,,,,,,,,,,,,,,,,,
6213,,,,,,,,,,,,,,,,,,
6214,,,,,,,,,,,,,,,,,,
6215,,,,,,,,,,,,,,,,,,
6216,,,,,,,,,,,,,,,,,,
6217,,,,,,,,,,,,,,,,,,
6218,,,,,,,,,,,,,,,,,,
6219,,,,,,,,,,,,,,,,,,
6220,,,,,,,,,,,,,,,,,,
6221,,,,,,,,,,,,,,,,,,
6222,,,,,,,,,,,,,,,,,,
6223,,,,,,,,,,,,,,,,,,
6224,,,,,,,,,,,,,,,,,,
6225,,,,,,,,,,,,,,,,,,
6226,,,,,,,,,,,,,,,,,,
6227,,,,,,,,,,,,,,,,,,
6228,,,,,,,,,,,,,,,,,,
6229,,,,,,,,,,,,,,,,,,
6230,,,,,,,,,,,,,,,,,,
6231,,,,,,,,,,,,,,,,,,
6232,,,,,,,,,,,,,,,,,,
6233,,,,,,,,,,,,,,,,,,
6234,,,,,,,,,,,,,,,,,,
6235,,,,,,,,,,,,,,,,,,
6236,,,,,,,,,,,,,,,,,,
6237,,,,,,,,,,,,,,,,,,
6238,,,,,,,,,,,,,,,,,,
6239,,,,,,,,,,,,,,,,,,
6240,,,,,,,,,,,,,,,,,,
6241,,,,,,,,,,,,,,,,,,
6242,,,,,,,,,,,,,,,,,,
6243,,,,,,,,,,,,,,,,,,
6244,,,,,,,,,,,,,,,,,,
6245,,,,,,,,,,,,,,,,,,
6246,,,,,,,,,,,,,,,,,,
6247,,,,,,,,,,,,,,,,,,
6248,,,,,,,,,,,,,,,,,,
6249,,,,,,,,,,,,,,,,,,
6250,,,,,,,,,,,,,,,,,,
6251,,,,,,,,,,,,,,,,,,
6252,,,,,,,,,,,,,,,,,,
6253,,,,,,,,,,,,,,,,,,
6254,,,,,,,,,,,,,,,,,,
6255,,,,,,,,,,,,,,,,,,
6256,,,,,,,,,,,,,,,,,,
6257,,,,,,,,,,,,,,,,,,
6258,,,,,,,,,,,,,,,,,,
6259,,,,,,,,,,,,,,,,,,
6260,,,,,,,,,,,,,,,,,,
6261,,,,,,,,,,,,,,,,,,
6262,,,,,,,,,,,,,,,,,,
6263,,,,,,,,,,,,,,,,,,
6264,,,,,,,,,,,,,,,,,,
6265,,,,,,,,,,,,,,,,,,
6266,,,,,,,,,,,,,,,,,,
6267,,,,,,,,,,,,,,,,,,
6268,,,,,,,,,,,,,,,,,,
6269,,,,,,,,,,,,,,,,,,
6270,,,,,,,,,,,,,,,,,,
6271,,,,,,,,,,,,,,,,,,
6272,,,,,,,,,,,,,,,,,,
6273,,,,,,,,,,,,,,,,,,
6274,,,,,,,,,,,,,,,,,,
6275,,,,,,,,,,,,,,,,,,
6276,,,,,,,,,,,,,,,,,,
6277,,,,,,,,,,,,,,,,,,
6278,,,,,,,,,,,,,,,,,,
6279,,,,,,,,,,,,,,,,,,
6280,,,,,,,,,,,,,,,,,,
6281,,,,,,,,,,,,,,,,,,
6282,,,,,,,,,,,,,,,,,,
6283,,,,,,,,,,,,,,,,,,
6284,,,,,,,,,,,,,,,,,,
6285,,,,,,,,,,,,,,,,,,
6286,,,,,,,,,,,,,,,,,,
6287,,,,,,,,,,,,,,,,,,
6288,,,,,,,,,,,,,,,,,,
6289,,,,,,,,,,,,,,,,,,
6290,,,,,,,,,,,,,,,,,,
6291,,,,,,,,,,,,,,,,,,
6292,,,,,,,,,,,,,,,,,,
6293,,,,,,,,,,,,,,,,,,
6294,,,,,,,,,,,,,,,,,,
6295,,,,,,,,,,,,,,,,,,
6296,,,,,,,,,,,,,,,,,,
6297,,,,,,,,,,,,,,,,,,
6298,,,,,,,,,,,,,,,,,,
6299,,,,,,,,,,,,,,,,,,
6300,,,,,,,,,,,,,,,,,,
6301,,,,,,,,,,,,,,,,,,
6302,,,,,,,,,,,,,,,,,,
6303,,,,,,,,,,,,,,,,,,
6304,,,,,,,,,,,,,,,,,,
6305,,,,,,,,,,,,,,,,,,
6306,,,,,,,,,,,,,,,,,,
6307,,,,,,,,,,,,,,,,,,
6308,,,,,,,,,,,,,,,,,,
6309,,,,,,,,,,,,,,,,,,
6310,,,,,,,,,,,,,,,,,,
6311,,,,,,,,,,,,,,,,,,
6312,,,,,,,,,,,,,,,,,,
6313,,,,,,,,,,,,,,,,,,
6314,,,,,,,,,,,,,,,,,,
6315,,,,,,,,,,,,,,,,,,
6316,,,,,,,,,,,,,,,,,,
6317,,,,,,,,,,,,,,,,,,
6318,,,,,,,,,,,,,,,,,,
6319,,,,,,,,,,,,,,,,,,
6320,,,,35.0,,,,300.0,,300.0,,,,,,,,
6321,,,,,,,,,,,,,,,,,,
6322,,,,,,,,,,,,,,,,,,
6323,,,,35.0,,,,250.0,,250.0,,,,,,,,
6324,,,,50.0,,,300.0,,300.0,,,,,,,,,
6325,,,,,,,,,,,,,,,,,,
6326,,250.0,,35.0,,,,250.0,,250.0,,,,,,,,
6327,,,,35.0,,,,250.0,,250.0,,,,,,,,
6328,,,,40.0,,,,300.0,,300.0,,,,,,,,
6329,,,,40.0,,,300.0,,300.0,,,,,,,,,
6330,,,,17.0,,,,400.0,,400.0,,,,,,,,
6331,,,,,,,,,,,,,,,,,,
6332,,,,,,,,,,,,,,,,,,
6333,,,,,,,,,,,,,,,,,,
6334,,,,,,,,,,,,,,,,,,
6335,,,,,,,,,,,,,,,,,,
6336,,,,35.0,,,,,,500.0,,,,,,,,
6337,,,,,,,,,,,,,,,,,,
6338,,,,,,,,,,,,,,,,,,
6339,,,,,,,,,,,,,,,,,,
6340,,,,,,,,,,,,,,,,,,
6341,,,,,,,,,,,,,,,,,,
6342,,300.0,,50.0,,,,200.0,,200.0,,,,,,,,
6343,,,,,,,,,,,,,,,,,,
6344,,,300.0,50.0,,,,500.0,,500.0,,,,,,,,
6345,,,,,,,,,,,,,,,,,,
6346,,,,,,,,,,,,,,,,,,
6347,,,,,,,,,,,,,,,,,,
6348,,,,,,,,,,,,,,,,,,
6349,,,,,,,,,,,,,,,,,,
6350,,,,,,,,,,,,,,,,,,
6351,,,,,,,,,,,,,,,,,,
6352,,,,,,,,,,,,,,,,,,
6353,,,,,,,,,,,,,,,,,,
6354,,,,,,,,,,,,,,,,,,
6355,,,,,,,,,,,,,,,,,,
6356,,,,,,,,,,,,,,,,,,
6357,,,,,,,,,,,,,,,,,,
6358,,,,,,,,,,,,,,,,,,
6359,,,,,,,,,,,,,,,,,,
6360,,,,,,,,,,,,,,,,,,
6361,,100.0,,25.0,,,,,,,,,,,,,,
6362,,100.0,,35.0,,,,300.0,,300.0,,,,,,,,
6363,,,,44.0,,,250.0,250.0,250.0,250.0,,,,,,,,
6364,,,,,,,,,,,,,,,,,,
6365,,,,,,,,,,,,,,,,,,
6366,,,,,,,,,,,,,,,,,,
6367,,,,,,,,,,,,,,,,,,
6368,,,,,,,,,,,,,,,,,,
6369,,,,,,,,,,,,,,,,,,
6370,,,,,,,,,,,,,,,,,,
6371,,,,,,,,,,,,,,,,,,
6372,,,,,,,,,,,,,,,,,,
6373,,,,,,,,,,,,,,,,,,
6374,,,,,,,,,,,,,,,,,,
6375,,,,,,,,,,,,,,,,,,
6376,,,,,,,,,,,,,,,,,,
6377,,,,,,,,,,,,,,,,,,
6378,,,,,,,,,,,,,,,,,,
6379,,,,,,,,,,,,,,,,,,
6380,,,,,,,,,,,,,,,,,,
6381,,,,,,,,,,,,,,,,,,
6382,,,,,,,,,,,,,,,,,,
6383,,,,,,,,,,,,,,,,,,
6384,,,,,,,,,,,,,,,,,,
6385,,,,,,,,,,,,,,,,,,
6386,,,,,,,,,,,,,,,,,,
6387,,,,,,,,,,,,,,,,,,
6388,,,,,,,,,,,,,,,,,,
6389,,,,,,,,,,,,,,,,,,
6390,,,,,,,,,,,,,,,,,,
6391,,,,,,,,,,,,,,,,,,
6392,,,,,,,,,,,,,,,,,,
6393,,,,,,,,,,,,,,,,,,
6394,,,,,,,,,,,,,,,,,,
6395,,,,,,,,,,,,,,,,,,
6396,,,,,,,,,,,,,,,,,,
6397,,,,,,,,,,,,,,,,,,
6398,,,,,,,,,,,,,,,,,,
6399,,,,,,,,,,,,,,,,,,
6400,,,,,,,,,,,,,,,,,,
6401,,,,,,,,,,,,,,,,,,
6402,,,,,,,,,,,,,,,,,,
6403,,,,50.0,,,,500.0,,500.0,,,,,,,,
6404,,,,30.0,,,,,,,,,,,,,,
6405,,,,,,,,,,,,,,,,,,
6406,,,,,,,,,,,,,,,,,,
6407,,,,,,,,,,,,,,,,,,
6408,,,,,,,,,,,,,,,,,,
6409,,,,,,,,,,,,,,,,,,
6410,,,,,,,,,,,,,,,,,,
6411,,,,,,,,,,,,,,,,,,
6412,,,,,,,,,,,,,,,,,,
6413,,,,,,,,,,,,,,,,,,
6414,,,,,,,,,,,,,,,,,,
6415,,,,,,,,,,,,,,,,,,
6416,,,,,,,,,,,,,,,,,,
6417,,,,,,,,,,,,,,,,,,
6418,,,,,,,,,,,,,,,,,,
6419,,,,,,,,,,,,,,,,,,
6420,,,,,,,,,,,,,,,,,,
6421,,,,,,,,,,,,,,,,,,
6422,,,,,,,,,,,,,,,,,,
6423,,,,,,,,,,,,,,,,,,
6424,,,,,,,,,,,,,,,,,,
6425,,,,,,,,,,,,,,,,,,
6426,,,,,,,,,,,,,,,,,,
6427,,,,,,,,,,,,,,,,,,
6428,,,,,,,,,,,,,,,,,,
6429,,,,,,,,,,,,,,,,,,
6430,,,,,,,,,,,,,,,,,,
6431,,,,,,,,,,,,,,,,,,
6432,,,,,,,,,,,,,,,,,,
6433,,,,,,,,,,,,,,,,,,
6434,,,,,,,,,,,,,,,,,,
6435,,,,,,,,,,,,,,,,,,
6436,,25.0,,25.0,,,,350.0,,350.0,,,,,,,,
6437,,,,32.0,,,350.0,,350.0,,,,,,,,,
6438,,,,32.0,,,300.0,,300.0,,,,,,,,,
6439,,,,25.0,,,,250.0,,250.0,,,,,,,,
6440,,,,,,,,,,,,,,,,,,
6441,,,,,,,,,,,,,,,,,,
6442,,,,,,,,,,,,,,,,,,
6443,,,,,,,,,,,,,,,,,,
6444,,,,,,,,,,,,,,,,,,
6445,,,,,,,,,,,,,,,,,,
6446,,,,,,,,,,,,,,,,,,
6447,,,,,,,,,,,,,,,,,,
6448,,,,,,,,,,,,,,,,,,
6449,,,,,,,,,,,,,,,,,,
6450,,,,,,,,,,,,,,,,,,
6451,,,,,,,,,,,,,,,,,,
6452,,,,,,,,,,,,,,,,,,
6453,,,,,,,,,,,,,,,,,,
6454,,,,,,,,,,,,,,,,,,
6455,,,,,,,,,,,,,,,,,,
6456,,,,,,,,,,,,,,,,,,
6457,,,,35.0,,,250.0,,250.0,,,,,,,,,
6458,,,,45.0,,,350.0,350.0,350.0,350.0,,,,,,,,
6459,,,,,,,,,,,,,,,,,,
6460,,,,,,,,,,,,,,,,,,
6461,,500.0,,50.0,,,500.0,500.0,500.0,500.0,,,,,,,,
6462,,300.0,,100.0,,,250.0,250.0,250.0,250.0,,,,,,,,
6463,,400.0,,75.0,,,500.0,,500.0,,,,,,,,,
6464,,,,75.0,,,500.0,750.0,500.0,750.0,,,,,,,,
6465,,,,50.0,,,,,,50.0,,,,,,,,250.0
6466,,,,50.0,,,,800.0,,800.0,,,,,,,,
6467,,,,75.0,,,500.0,,500.0,,,,500.0,,,,,
6468,,400.0,,75.0,,,500.0,500.0,,500.0,,,,,,,,
6469,,600.0,,80.0,,,,,,600.0,,,,,,,,
6470,,500.0,,75.0,,,,300.0,,500.0,,,,,,,,
6471,,600.0,,80.0,,,,600.0,,600.0,,,,,,,,
6472,,500.0,,75.0,,,,300.0,,300.0,,,,,,,,
6473,,,,75.0,,,,500.0,,500.0,,,,,,,,
6474,,600.0,,75.0,,,,50.0,,50.0,,,,,,,,
6475,,450.0,,50.0,,,500.0,,500.0,,,,,,,,,
6476,,,,50.0,,,,750.0,,750.0,,,,,,,,
6477,,,,75.0,,,,50.0,,50.0,,,,,,,,
6478,,,,75.0,,,,500.0,,500.0,,,,,,,,
6479,,500.0,,75.0,,,,500.0,,500.0,,,,,,,,
6480,,500.0,,45.0,,,,200.0,,300.0,,,,,,,,
6481,,,,50.0,,,,,,,,,,,,,,
6482,,,,50.0,,,,,,,,,,,,,,
6483,,250.0,,50.0,,,,500.0,,500.0,,,,,,,,
6484,,,500.0,50.0,,,,500.0,,500.0,,,,,,,,
6485,,,,85.0,,,,350.0,,750.0,,,,,,,,
6486,,,,125.0,,,,500.0,,500.0,,,,,,,,
6487,,,,100.0,,,,500.0,,500.0,,,,,,,,
6488,,375.0,,65.0,,,250.0,100.0,250.0,100.0,,,,,,,,
6489,,,,75.0,,,,500.0,,500.0,,,,,,,,
6490,,,,75.0,,,,500.0,,500.0,,,,,,,,
6491,,,,95.0,,,,300.0,,300.0,,,,,,,,
6492,,,,75.0,,,,500.0,,500.0,,,,,,,,
6493,,385.0,,85.0,,,200.0,500.0,200.0,800.0,,,,,,,,
6494,,,,60.0,,,,500.0,,500.0,,,,,,,,
6495,,400.0,,50.0,,,,,,,,,,,,,,
6496,,,,50.0,,,,500.0,,500.0,,,,,,,,
6497,,500.0,,50.0,,,,300.0,,300.0,,,,,,,,
6498,,,300.0,50.0,,,500.0,,350.0,,,,300.0,,,,,
6499,,,,50.0,,,,300.0,,300.0,,,,,,,,
6500,,,,50.0,,,,300.0,,300.0,,,,,,,,
6501,,,,100.0,,,,,,,,,,,,,,
6502,,,,,,,,,,,,,,,,,,
6503,,500.0,,75.0,,,,500.0,,500.0,,,,,,,,
6504,,,,75.0,,,,,,,,,500.0,,,,,
6505,,,,75.0,,,,500.0,,500.0,,,,,,,,
6506,,,,75.0,,,,,,,,,,,,,,
6507,,,,75.0,,,,,,,,,,,,,,
6508,,400.0,,75.0,,,,500.0,,500.0,,,,,,,,
6509,,,500.0,75.0,,,,,,,,,,,,,,
6510,,,500.0,75.0,,,,500.0,,500.0,,,,,,,,
6511,,500.0,,60.0,,,200.0,200.0,200.0,200.0,,,,,,,,
6512,,,,75.0,,,,200.0,,600.0,,,,,,,,
6513,,,,25.0,,,,300.0,,,,,,,,,,
6514,,,,25.0,,,,,,,,,,,,,,
6515,,,,50.0,,,,200.0,,500.0,,,,,,,,
6516,,500.0,,75.0,,,,,,500.0,,,,,,,,
6517,,150.0,,70.0,,,,250.0,,300.0,,,,,,,,
6518,,,,75.0,,,,,,,,,,,,,,
6519,,,,50.0,,,350.0,,350.0,,,,,,,,,
6520,,,,45.0,,,,,,,,,,,,,,
6521,,,,25.0,,,,,,,,,,,,,,
6522,,,,85.0,,,,500.0,,750.0,,,,,,,,
6523,,500.0,,75.0,,,,,,,,,,,,,,
6524,,,500.0,75.0,,,,400.0,,400.0,,,,,,,,
6525,,,400.0,60.0,,,300.0,,300.0,,,,,,,,,
6526,,350.0,,75.0,,,500.0,,500.0,,,,,,,,,
6527,,,300.0,50.0,,,400.0,400.0,400.0,400.0,,,,,,,,
6528,,400.0,,75.0,,,500.0,500.0,500.0,500.0,,,,,,,,
6529,,600.0,,80.0,,,,500.0,,500.0,,,,,,,,
6530,,600.0,,80.0,,,,500.0,,500.0,,,,,,,,
6531,,700.0,,75.0,,,,750.0,,500.0,,,,,,,,
6532,,,,75.0,,,,500.0,,500.0,,,,,,,,
6533,,300.0,,75.0,,,,500.0,,500.0,,,,,,,,
6534,,400.0,,75.0,,,,500.0,,500.0,,,,,,,,
6535,,750.0,,75.0,,,,,,,,,,,,,,
6536,,,,40.0,,,500.0,500.0,500.0,500.0,,,,,,,,
6537,,500.0,,50.0,,,,,,,,,,,,,,
6538,,300.0,,75.0,,,,350.0,,350.0,,,,,,,,
6539,,,250.0,75.0,,,,300.0,,300.0,,,,,,,,
6540,,500.0,,75.0,,,,500.0,,500.0,,,,,,,,
6541,,500.0,,75.0,,,,50.0,,50.0,,,,,,,,
6542,,350.0,350.0,50.0,,,,500.0,,500.0,,,,,,,,
6543,,500.0,,75.0,,,,500.0,,500.0,,,,,,,,
6544,,500.0,,75.0,,,,500.0,,500.0,,,,,,,,
6545,800.0,500.0,,75.0,,,,500.0,,,,,,,,,,
6546,,100.0,,75.0,,,,100.0,,100.0,,,,,,,,
6547,,,,35.0,,,,,500.0,,,,,,,,,
6548,,,,75.0,,,,,,,,,,,,,,
6549,,500.0,,45.0,,,300.0,,200.0,,,,,,,,,
6550,,,,60.0,,,,,,,,,,,,,,
6551,,,,60.0,,,500.0,500.0,500.0,500.0,,,,,,,,
6552,,400.0,,85.0,,,,500.0,,500.0,,,,,,,,
6553,,450.0,,75.0,,,,,,,,,,,,,,
6554,,,,60.0,,,,500.0,,500.0,,,,,,,,20.0
6555,,,400.0,60.0,,,,500.0,,500.0,,,,,,,,
6556,,,,60.0,,,1000.0,,1000.0,,,,,,,,,
6557,,,,85.0,,,,,,,,,,,,,,
6558,,500.0,,50.0,,,,500.0,,500.0,,,,,,,,
6559,,,,75.0,,,400.0,500.0,400.0,500.0,,,,,,,,
6560,,,,60.0,,,,250.0,,250.0,,,,,,,,
6561,,,,39.0,,,,150.0,,,,,,,,,,
6562,,,,39.0,,,,150.0,,150.0,,,,,,,,
6563,,,,39.0,,,,150.0,,150.0,,,,,,,,
6564,,,,,,,,250.0,,250.0,,,,,,,,
6565,,,,39.0,,,,150.0,,150.0,,,,,,,,
6566,,,,39.0,,,,150.0,,150.0,,,,,,,,
6567,,,,,,,,500.0,,500.0,,,,,,,,
6568,,,,45.0,,,,,,,,,,,,,,
6569,,,,,,,,,,,,,,,,,,
6570,,,,50.0,,,,,,,,,,,,,,
6571,,350.0,,50.0,,,,300.0,,300.0,,,,,,,,
6572,,500.0,,75.0,,,,,,,,,,,,,,
6573,,,,,,,,500.0,,500.0,,,,,,,,
6574,,,,75.0,,,,,,,,,500.0,,,,,
6575,,,,45.0,,,,,,,,,,,,,,
6576,,250.0,,50.0,,,500.0,,500.0,,,,,,,,,
6577,,,,40.0,,,,,,,,,,,,,,
6578,,,,45.0,,,,,,,,,,,,,,
6579,,,,45.0,,,,,,,,,,,,,,
6580,,,,35.0,,,,,,,,,,,,,,
6581,,250.0,,60.0,,,,,300.0,,,,,,,,,
6582,,,,45.0,,,,,,,,,,,,,,
6583,,,,75.0,,,,275.0,,,,,,,,,,
6584,,99.0,,,,,,,,,,,,,,,,
6585,,,,45.0,,,,,,,,,,,,,,
6586,,,,75.0,,,,,,,,,,,,,,
6587,,,,50.0,,,,,,,,,,,,,,
6588,,,,75.0,,,,,,,,,,,,,,
6589,,600.0,,75.0,,,,500.0,,500.0,,,,,,,,
6590,,600.0,,75.0,,,500.0,500.0,500.0,500.0,,,,,,,,
6591,,550.0,,75.0,,,,,,,,,,,,,,
6592,,500.0,,50.0,,,,300.0,,,,,,,,,,
6593,,1000.0,1000.0,75.0,,,,750.0,,750.0,,,,,,,,
6594,,600.0,,75.0,,,,500.0,,500.0,,,,,,,,
6595,,600.0,,75.0,,,,500.0,,500.0,,,,,,,,
6596,,500.0,,75.0,,,500.0,,500.0,,,,,,,,,
6597,,400.0,,50.0,,,,500.0,,500.0,,,,,,,,
6598,,,400.0,60.0,,,1000.0,,1000.0,,,,,,,,,
6599,,500.0,,50.0,,,,500.0,,500.0,,,,,,,,
6600,,,500.0,75.0,,,,500.0,,500.0,,,,,,,,
6601,,200.0,,35.0,,,,300.0,,500.0,,,,,,,,
6602,,200.0,,35.0,,,,300.0,,500.0,,,,,,,,
6603,,,,100.0,,,,500.0,,500.0,,,,,,,,
6604,,,,100.0,,,,500.0,,500.0,,,,,,,,
6605,,,,,,,,150.0,,,,,,,,,,
6606,,,,,,,,150.0,,,,,,,,,,
6607,,,,,,,,,,,,,,,,,,
6608,,,,39.0,,,,150.0,,150.0,,,,,,,,
6609,,,,39.0,,,,150.0,,,,,,,,,,
6610,,,250.0,39.0,,,,150.0,,150.0,,,,,,,,
6611,,,,39.0,,,,150.0,,150.0,,,,,,,,
6612,,,,39.0,,,,150.0,,,,,,,,,,
6613,,,,39.0,,,,150.0,,150.0,,,,,,,,
6614,,,,39.0,,,,150.0,,150.0,,,,,,,,
6615,,,,75.0,,,,250.0,,,,,500.0,,,,,
6616,,,,39.0,,,,,,,,,,,,,,
6617,,,,39.0,,,,150.0,,,,,,,,,,
6618,,,,,,,,150.0,,,,,,,,,,
6619,,,,39.0,,,,150.0,,,,,,,,,,
6620,,,,39.0,,,,150.0,,,,,,,,,,
6621,,,,39.0,,,,150.0,,,,,,,,,,
6622,,,,,,,,,,,,,,,,,,
6623,,9.0,,50.0,,,,500.0,,500.0,,,,,,,,
6624,,,,45.0,,,,250.0,,350.0,,,,,,,,
6625,,265.0,,75.0,,,,325.0,,325.0,,,,,,,,
6626,,,,50.0,,,,400.0,,400.0,,,,,,,,
6627,,,,,,,,,,,,,,,,,,
6628,,,,20.0,,,,,,,,,,,,,,
6629,,,,75.0,,,,,,,,,,,,,,
6630,,400.0,,50.0,,,,200.0,,350.0,,,,,,,,
6631,,250.0,,75.0,,,250.0,250.0,250.0,250.0,,,,,,,,
6632,,150.0,,60.0,,,,200.0,,,,,,,,,,
6633,,,150.0,75.0,,,,500.0,,500.0,,,500.0,,,,,
6634,,,,75.0,,,,,,,,,500.0,,,,,
6635,,500.0,,75.0,,,,,,,,,,,,,,
6636,,,,75.0,,,,,,,,,500.0,,,,,
6637,,,,75.0,,,,,,,,,500.0,,,,,
6638,,500.0,,,,,,500.0,,500.0,,,,,,,,
6639,,,,,,,,,,,,,,,,,,
6640,,,500.0,75.0,,,,,,,,,,,,,,
6641,,,500.0,75.0,,,,500.0,,500.0,,,,,,,,
6642,,,,75.0,,,,500.0,,,,,,,,,,
6643,,,,75.0,,,,500.0,,500.0,,,,,,,,
6644,,350.0,,45.0,,,,,,,,,,,,,,
6645,,150.0,,60.0,,,,,,,,,,,,,,
6646,,,,35.0,,,300.0,35.0,300.0,35.0,,,,,,,,
6647,,350.0,,45.0,,,,,,,,,,,,,,
6648,,,,50.0,,,,,,,,,,,,,,
6649,,,,50.0,,,,,,,,,,,,,,
6650,,,,50.0,,,,,,,,,,,,,,
6651,,500.0,,45.0,,,,,,,,,,,,,,
6652,,,,40.0,,,250.0,,250.0,,,,,,,,,
6653,,99.0,,75.0,,,,250.0,,250.0,,,,,,,,
6654,,,,15.0,,,,,,,,,,,,,,
6655,,,,35.0,,,,,,,,,,,,,,
6656,,,,23.0,,,,300.0,,300.0,,,,,,,,
