pid,beds,baths,minrent,maxrent,minsqft,maxsqft
4085,1.0,1.0,1349.0,2364.0,843.0,843.0
4085,1.0,1.0,1261.0,2221.0,713.0,713.0
4085,1.0,1.0,1261.0,2204.0,713.0,713.0
4085,1.0,1.0,1273.0,2221.0,713.0,713.0
4085,1.0,1.0,1338.0,2457.0,836.0,836.0
4085,2.0,1.0,1388.0,2254.0,855.0,855.0
4085,2.0,1.0,1388.0,2186.0,855.0,855.0
4085,2.0,1.0,1388.0,2186.0,855.0,855.0
4085,2.0,1.0,1388.0,2254.0,855.0,855.0
4085,2.0,1.0,,,903.0,903.0
4085,2.0,2.0,1423.0,2484.0,949.0,949.0
4085,2.0,2.0,1429.0,2333.0,949.0,949.0
4085,2.0,2.0,1508.0,2375.0,949.0,949.0
4085,2.0,2.0,1458.0,2367.0,949.0,949.0
4085,2.0,2.0,1468.0,2484.0,949.0,949.0
4086,1.0,1.0,1228.0,2117.0,713.0,713.0
4086,1.0,1.0,1239.0,1990.0,713.0,713.0
4086,1.0,1.0,1239.0,1990.0,713.0,713.0
4086,1.0,1.0,1362.0,2203.0,830.0,830.0
4086,1.0,1.0,1372.0,2203.0,830.0,830.0
4086,1.0,1.0,1362.0,2188.0,830.0,830.0
4086,1.0,1.0,1300.0,2089.0,713.0,713.0
4086,1.0,1.0,1248.0,2028.0,713.0,713.0
4086,1.0,1.0,1249.0,2117.0,713.0,713.0
4086,2.0,1.0,1273.0,2462.0,830.0,830.0
4086,2.0,1.0,1273.0,2190.0,830.0,830.0
4086,2.0,1.0,1348.0,2230.0,830.0,830.0
4086,2.0,1.0,1348.0,2230.0,830.0,830.0
4086,2.0,1.0,1349.0,2227.0,830.0,830.0
4086,2.0,1.0,1412.0,2462.0,830.0,830.0
4086,2.0,2.0,1458.0,2550.0,935.0,935.0
4086,2.0,2.0,1458.0,2550.0,935.0,935.0
4087,1.0,1.0,1093.0,2055.0,588.0,588.0
4087,1.0,1.0,1093.0,2055.0,588.0,588.0
4087,1.0,1.0,,,642.0,642.0
4087,2.0,1.0,,,850.0,850.0
4087,2.0,2.0,1443.0,3248.0,942.0,942.0
4087,2.0,2.0,1495.0,3248.0,942.0,942.0
4087,2.0,2.0,1443.0,2409.0,942.0,942.0
4087,2.0,2.0,1473.0,2455.0,942.0,942.0
4087,2.0,2.0,1465.0,2448.0,942.0,942.0
4087,2.0,2.0,1490.0,2761.0,942.0,942.0
4087,3.0,2.0,1706.0,2493.0,1164.0,1164.0
4087,3.0,2.0,1706.0,2482.0,1164.0,1164.0
4087,3.0,2.0,1716.0,2493.0,1164.0,1164.0
4088,1.0,1.0,1365.0,1920.0,826.0,826.0
4088,1.0,1.0,1365.0,1780.0,826.0,826.0
4088,1.0,1.0,1230.0,1745.0,676.0,676.0
4088,1.0,1.0,1230.0,1745.0,676.0,676.0
4088,1.0,1.0,1400.0,1900.0,826.0,826.0
4088,1.0,1.0,1375.0,1920.0,826.0,826.0
4088,1.0,1.0,,,709.0,709.0
4088,2.0,2.0,1475.0,1835.0,961.0,961.0
4088,2.0,2.0,1475.0,1720.0,961.0,961.0
4088,2.0,2.0,1490.0,1735.0,961.0,961.0
4088,2.0,2.0,1495.0,1855.0,962.0,962.0
4088,2.0,2.0,1495.0,1740.0,962.0,962.0
4088,2.0,2.0,1495.0,1740.0,962.0,962.0
4088,2.0,2.0,1495.0,1740.0,962.0,962.0
4088,2.0,2.0,1600.0,1845.0,962.0,962.0
4088,2.0,2.0,1515.0,1760.0,970.0,970.0
4088,2.0,2.0,1515.0,1760.0,970.0,970.0
4088,2.0,2.0,1520.0,1765.0,1044.0,1044.0
4088,2.0,2.0,1520.0,1765.0,1044.0,1044.0
4088,2.0,2.0,1500.0,1835.0,961.0,961.0
4088,2.0,2.0,1500.0,1835.0,961.0,961.0
4088,2.0,2.0,1520.0,1855.0,962.0,962.0
4089,3.0,3.0,1700.0,1700.0,,
4090,3.0,4.0,1750.0,1750.0,,
4091,3.0,4.0,2200.0,2200.0,,
4092,3.0,4.0,1800.0,1800.0,,
4093,3.0,4.0,1950.0,1950.0,2220.0,2220.0
4094,4.0,3.0,2700.0,2700.0,3000.0,3000.0
4095,3.0,3.0,1650.0,1650.0,1360.0,1360.0
4096,1.0,1.0,1300.0,1300.0,1003.0,1003.0
4097,2.0,1.0,1300.0,1300.0,851.0,851.0
4098,3.0,3.0,1695.0,1695.0,,
4099,2.0,2.0,1475.0,1475.0,1095.0,1095.0
4100,3.0,4.0,1800.0,1800.0,2108.0,2108.0
4101,3.0,3.0,2800.0,2800.0,3178.0,3178.0
4102,5.0,6.0,3500.0,3500.0,5284.0,5284.0
4103,3.0,4.0,1995.0,1995.0,,
4104,3.0,4.0,1700.0,1700.0,1440.0,1440.0
4105,3.0,4.0,1900.0,1900.0,,
4106,4.0,4.0,2800.0,2800.0,3678.0,3678.0
4107,3.0,4.0,1800.0,1800.0,,
4108,2.0,2.0,1450.0,1450.0,1095.0,1095.0
4109,3.0,3.0,1695.0,1695.0,,
4110,3.0,3.0,1725.0,1725.0,,
4111,4.0,4.0,2095.0,2095.0,,
4112,3.0,4.0,1800.0,1800.0,,
4113,4.0,4.0,2490.0,2490.0,,
4114,4.0,3.0,2800.0,2800.0,3559.0,3559.0
4115,3.0,4.0,1700.0,1700.0,2035.0,2035.0
4116,4.0,4.0,1850.0,1850.0,2040.0,2040.0
4117,4.0,4.0,2100.0,2100.0,,
4118,3.0,4.0,1600.0,1600.0,,
4119,3.0,5.0,1800.0,1800.0,2307.0,2307.0
4120,4.0,3.0,2000.0,2000.0,1714.0,1714.0
4121,3.0,4.0,1800.0,1800.0,1684.0,1684.0
4122,3.0,3.0,2200.0,2200.0,2042.0,2042.0
4123,3.0,3.0,1950.0,1950.0,2384.0,2384.0
4124,5.0,4.0,3000.0,3000.0,3528.0,3528.0
4125,3.0,4.0,2000.0,2000.0,,
4126,3.0,4.0,1700.0,1700.0,,
4127,4.0,2.0,2400.0,2400.0,2688.0,2688.0
4128,3.0,2.0,1750.0,1750.0,,
4129,3.0,3.0,1975.0,1975.0,,
4130,2.0,2.0,1350.0,1350.0,857.0,857.0
4131,4.0,2.0,2150.0,2150.0,1764.0,1764.0
4132,2.0,4.0,1600.0,1600.0,,
4133,3.0,3.0,1750.0,1750.0,,
4134,,,,,,
4135,,,,,,
4136,1.0,1.0,1130.0,1140.0,681.0,681.0
4136,1.0,1.0,1209.0,1209.0,703.0,703.0
4136,2.0,1.0,1370.0,1440.0,899.0,899.0
4136,3.0,1.5,1635.0,1635.0,1075.0,1075.0
4137,3.0,2.0,1700.0,1700.0,1500.0,1500.0
4138,1.0,1.0,990.0,990.0,750.0,750.0
4139,1.0,1.0,1348.0,1694.0,724.0,724.0
4139,1.0,1.0,1551.0,1732.0,723.0,723.0
4139,1.0,1.0,1583.0,1702.0,737.0,737.0
4139,1.0,1.0,1594.0,1672.0,766.0,766.0
4139,1.0,1.0,1709.0,1890.0,833.0,833.0
4139,1.0,1.0,1790.0,1826.0,838.0,838.0
4139,1.0,1.0,1261.0,1406.0,659.0,659.0
4139,1.0,1.0,1567.0,1612.0,835.0,835.0
4139,1.0,1.5,1267.0,1337.0,675.0,675.0
4139,2.0,2.0,1542.0,2099.0,1170.0,1170.0
4139,2.0,2.0,1811.0,2196.0,1071.0,1071.0
4139,2.0,2.0,1832.0,2202.0,1159.0,1159.0
4139,2.0,2.0,2322.0,2363.0,1275.0,1275.0
4139,2.0,2.0,1472.0,1512.0,1083.0,1083.0
4139,2.0,2.0,1740.0,1785.0,1075.0,1075.0
4139,2.0,2.0,1757.0,1807.0,1071.0,1071.0
4139,2.0,2.0,1788.0,1883.0,1166.0,1166.0
4139,2.0,2.0,1820.0,1870.0,1129.0,1129.0
4139,2.0,2.0,1862.0,1892.0,1159.0,1159.0
4139,2.0,2.0,1914.0,1954.0,1188.0,1188.0
4139,2.0,2.5,1959.0,2009.0,1291.0,1291.0
4139,3.0,2.0,2075.0,2085.0,1516.0,1516.0
4139,3.0,2.0,2209.0,2284.0,1505.0,1505.0
4139,3.0,3.0,2367.0,2367.0,1623.0,1623.0
4140,1.0,1.0,1045.0,1045.0,685.0,685.0
4140,2.0,1.0,1154.0,1244.0,885.0,885.0
4140,3.0,2.0,1401.0,1401.0,1280.0,1280.0
4141,0.0,1.0,1022.0,1022.0,605.0,605.0
4141,1.0,1.0,948.0,962.0,710.0,710.0
4141,2.0,1.0,1058.0,1098.0,885.0,885.0
4141,3.0,1.5,1486.0,1486.0,1065.0,1065.0
4142,1.0,1.0,1484.0,2118.0,714.0,714.0
4142,2.0,2.0,1396.0,1836.0,803.0,803.0
4142,2.0,2.0,1625.0,1887.0,939.0,939.0
4143,1.0,1.0,1047.0,1097.0,597.0,597.0
4143,1.0,1.0,1047.0,1047.0,597.0,597.0
4143,1.0,1.0,1047.0,1047.0,597.0,597.0
4143,2.0,1.0,1219.0,1269.0,747.0,747.0
4143,2.0,1.0,1269.0,1269.0,747.0,747.0
4143,2.0,1.0,1497.0,1497.0,784.0,784.0
4143,2.0,1.0,1497.0,1497.0,784.0,784.0
4143,2.0,1.0,1219.0,1219.0,747.0,747.0
4143,2.0,1.0,1497.0,1497.0,784.0,784.0
4144,2.0,1.0,1680.0,1680.0,1055.0,1055.0
4144,2.0,1.0,1680.0,1680.0,1055.0,1055.0
4144,2.0,1.0,1680.0,1680.0,1055.0,1055.0
4144,2.0,1.0,1680.0,1680.0,1055.0,1055.0
4144,2.0,1.0,1680.0,1680.0,1055.0,1055.0
4145,2.0,2.0,1500.0,1500.0,,
4146,3.0,4.0,2250.0,2250.0,2400.0,2400.0
4147,1.0,1.0,1200.0,1200.0,1000.0,1000.0
4148,3.0,3.0,2395.0,2395.0,,
4149,3.0,2.0,1450.0,1450.0,,
4150,3.0,3.0,1800.0,1800.0,,
4151,2.0,2.0,1350.0,1350.0,,
4152,3.0,3.0,1800.0,1800.0,,
4153,3.0,3.0,1725.0,1725.0,1256.0,1256.0
4154,2.0,1.0,1175.0,1175.0,822.0,822.0
4154,3.0,1.0,1480.0,1480.0,900.0,900.0
4155,1.0,1.0,980.0,980.0,700.0,700.0
4155,2.0,1.5,1185.0,1185.0,1083.0,1083.0
4156,,,,,,
4157,,,,,,
4158,,,,,,
4159,,,,,,
4160,,,,,,
4161,0.0,1.0,1059.0,1059.0,450.0,450.0
4161,1.0,1.0,1115.0,1115.0,525.0,525.0
4161,1.0,1.0,1247.0,1272.0,750.0,750.0
4161,2.0,1.0,1300.0,1358.0,870.0,870.0
4161,2.0,1.0,1334.0,1335.0,870.0,870.0
4161,2.0,1.0,1387.0,1463.0,935.0,935.0
4161,3.0,1.5,1649.0,1649.0,1100.0,1100.0
4162,1.0,1.0,1229.0,1229.0,744.0,744.0
4162,2.0,1.0,1499.0,1499.0,887.0,887.0
4162,3.0,1.5,1700.0,1700.0,1111.0,1111.0
4162,3.0,1.5,1749.0,1749.0,1101.0,1101.0
4163,5.0,3.0,3100.0,3100.0,,
4164,1.0,1.0,1103.0,1103.0,720.0,720.0
4164,2.0,1.0,1338.0,1338.0,825.0,825.0
4165,1.0,1.0,1030.0,1030.0,650.0,650.0
4166,,,,,,
4167,,,,,,
4168,,,,,,
4169,1.0,1.0,1205.0,1205.0,845.0,845.0
4169,1.0,1.0,1300.0,1410.0,938.0,938.0
4169,2.0,2.0,1420.0,1525.0,1039.0,1039.0
4169,2.0,2.0,1615.0,1615.0,1130.0,1130.0
4169,3.0,2.0,1705.0,1705.0,1233.0,1233.0
4170,0.0,1.0,953.0,953.0,500.0,500.0
4170,0.0,1.0,1132.0,1167.0,684.0,684.0
4170,1.0,1.0,1174.0,1174.0,522.0,522.0
4170,1.0,1.0,1235.0,1262.0,639.0,639.0
4170,1.0,1.0,1236.0,1236.0,720.0,720.0
4170,1.0,1.0,1251.0,1286.0,720.0,720.0
4170,1.0,1.0,1272.0,1272.0,750.0,750.0
4170,1.0,1.0,1293.0,1293.0,810.0,810.0
4170,1.0,1.0,1303.0,1303.0,820.0,820.0
4170,2.0,1.0,1440.0,1475.0,738.0,738.0
4170,2.0,1.0,1465.0,1500.0,855.0,855.0
4170,2.0,1.0,1499.0,1499.0,950.0,950.0
4170,2.0,1.0,1499.0,1586.0,967.0,967.0
4170,2.0,1.0,1540.0,1612.0,1010.0,1010.0
4170,2.0,1.0,1409.0,1514.0,970.0,970.0
4170,2.0,1.0,1468.0,1503.0,855.0,855.0
4170,3.0,2.0,1700.0,1777.0,1143.0,1143.0
4170,3.0,2.0,1777.0,1815.0,1320.0,1320.0
4171,0.0,1.0,1315.0,1610.0,465.0,465.0
4171,0.0,1.0,1320.0,1600.0,431.0,431.0
4171,0.0,1.0,1375.0,1620.0,500.0,500.0
4171,0.0,1.0,1395.0,1645.0,535.0,535.0
4171,0.0,1.0,1400.0,1630.0,518.0,518.0
4171,0.0,1.0,1405.0,1635.0,515.0,515.0
4171,0.0,1.0,1435.0,1685.0,556.0,556.0
4171,0.0,1.0,1440.0,1660.0,569.0,569.0
4171,0.0,1.0,1445.0,1665.0,569.0,569.0
4171,0.0,1.0,1600.0,1820.0,585.0,585.0
4171,0.0,1.0,1615.0,1875.0,678.0,678.0
4171,0.0,1.0,1750.0,1980.0,693.0,693.0
4171,1.0,1.0,1545.0,1825.0,600.0,600.0
4171,1.0,1.0,1585.0,1865.0,575.0,575.0
4171,1.0,1.0,1585.0,1865.0,575.0,575.0
4171,1.0,1.0,1585.0,1865.0,621.0,621.0
4171,1.0,1.0,1585.0,1880.0,621.0,621.0
4171,1.0,1.0,1585.0,1895.0,621.0,621.0
4171,1.0,1.0,1585.0,1910.0,667.0,667.0
4171,1.0,1.0,1595.0,1920.0,621.0,621.0
4171,1.0,1.0,1600.0,1820.0,667.0,667.0
4171,1.0,1.0,1610.0,1860.0,621.0,621.0
4171,1.0,1.0,1610.0,1910.0,667.0,667.0
4171,1.0,1.0,1620.0,1895.0,628.0,628.0
4171,1.0,1.0,1635.0,1855.0,656.0,656.0
4171,1.0,1.0,1650.0,1930.0,690.0,690.0
4171,1.0,1.0,1690.0,2010.0,759.0,759.0
4171,1.0,1.0,1695.0,1960.0,713.0,713.0
4171,1.0,1.0,1695.0,1965.0,790.0,790.0
4171,1.0,1.0,1705.0,1945.0,713.0,713.0
4171,1.0,1.0,1720.0,1950.0,728.0,728.0
4171,1.0,1.0,1730.0,2010.0,805.0,805.0
4171,1.0,1.0,1740.0,1980.0,759.0,759.0
4171,1.0,1.0,1785.0,2050.0,785.0,785.0
4171,1.0,1.0,1790.0,2020.0,786.0,786.0
4171,1.0,1.0,1795.0,2045.0,852.0,852.0
4171,1.0,1.0,1835.0,2105.0,883.0,883.0
4171,1.0,1.0,2035.0,2255.0,939.0,939.0
4171,1.0,1.0,1630.0,1630.0,667.0,667.0
4171,2.0,2.0,1905.0,2195.0,862.0,862.0
4171,2.0,2.0,1945.0,2240.0,931.0,931.0
4171,2.0,2.0,2015.0,2275.0,977.0,977.0
4171,2.0,2.0,2160.0,2430.0,1184.0,1184.0
4171,2.0,2.0,2175.0,2395.0,1184.0,1184.0
4171,2.0,2.0,2180.0,2460.0,1115.0,1115.0
4171,2.0,2.0,2205.0,2460.0,1101.0,1101.0
4171,2.0,2.0,2235.0,2455.0,1101.0,1101.0
4171,2.0,2.0,2245.0,2465.0,1173.0,1173.0
4172,1.0,1.0,1098.0,1118.0,780.0,780.0
4172,2.0,1.0,1276.0,1333.0,900.0,900.0
4172,3.0,1.5,1583.0,1598.0,1085.0,1085.0
4172,3.0,2.0,1632.0,1632.0,1100.0,1100.0
4173,1.0,1.0,1048.0,1048.0,725.0,725.0
4173,2.0,1.0,1199.0,1199.0,890.0,890.0
4173,2.0,1.5,1318.0,1318.0,1150.0,1150.0
4173,3.0,2.0,1551.0,1641.0,1090.0,1090.0
4174,0.0,1.0,995.0,995.0,465.0,465.0
4174,1.0,1.0,1300.0,1300.0,700.0,700.0
4174,1.0,1.0,1300.0,1300.0,750.0,750.0
4174,1.0,1.0,1185.0,1185.0,700.0,700.0
4174,2.0,1.0,1405.0,1405.0,785.0,785.0
4174,2.0,1.0,1550.0,1550.0,785.0,785.0
4174,3.0,2.0,1630.0,1630.0,1000.0,1000.0
4175,3.0,3.0,1900.0,1900.0,,
4176,1.0,1.0,1000.0,1000.0,,
4177,4.0,2.0,2650.0,2650.0,,
4178,3.0,2.0,1450.0,1450.0,,
4179,1.0,1.0,1100.0,1100.0,669.0,669.0
4180,2.0,2.0,1600.0,1600.0,1276.0,1276.0
4181,1.0,1.0,1195.0,1195.0,650.0,650.0
4182,1.0,1.0,1070.0,1120.0,650.0,650.0
4182,2.0,1.5,1555.0,1555.0,944.0,944.0
4182,2.0,1.5,1330.0,1330.0,836.0,836.0
4182,3.0,2.0,1725.0,1725.0,912.0,912.0
4182,3.0,2.0,1750.0,1750.0,1020.0,1020.0
4183,1.0,1.0,1299.0,1299.0,690.0,690.0
4183,1.0,1.0,1284.0,1284.0,840.0,840.0
4183,1.0,1.0,1395.0,1395.0,975.0,975.0
4183,2.0,1.0,1627.0,1627.0,1200.0,1200.0
4183,2.0,1.0,1379.0,1499.0,1050.0,1050.0
4183,2.0,1.0,1499.0,1499.0,1050.0,1050.0
4183,3.0,2.0,1785.0,1785.0,1290.0,1290.0
4184,2.0,1.0,1075.0,1075.0,696.0,696.0
4185,,,,,,
4186,,,,,,
4187,1.0,1.0,1322.0,1754.0,686.0,686.0
4187,1.0,1.0,1466.0,1594.0,765.0,765.0
4187,1.0,1.0,1470.0,1568.0,787.0,787.0
4187,1.0,1.0,1787.0,1935.0,962.0,962.0
4187,1.0,1.0,1322.0,1472.0,868.0,868.0
4187,1.0,1.0,1347.0,1592.0,705.0,705.0
4187,1.0,1.0,1599.0,1699.0,825.0,825.0
4187,1.0,1.0,1674.0,1879.0,938.0,938.0
4187,2.0,2.0,1805.0,2480.0,1305.0,1305.0
4187,2.0,2.0,1845.0,2105.0,1287.0,1287.0
4187,2.0,2.0,1865.0,2085.0,1312.0,1312.0
4187,2.0,2.0,1987.0,2155.0,1347.0,1347.0
4187,2.0,2.0,1525.0,1565.0,1076.0,1076.0
4187,2.0,2.0,1525.0,1705.0,1107.0,1107.0
4187,2.0,2.0,1525.0,1850.0,1094.0,1094.0
4187,2.0,2.0,1595.0,1745.0,1069.0,1069.0
4187,2.0,2.0,2378.0,2608.0,1446.0,1446.0
4187,2.0,2.0,2433.0,2433.0,1707.0,1707.0
4188,0.0,1.0,1613.0,1613.0,700.0,700.0
4188,1.0,1.0,1511.0,1703.0,751.0,751.0
4188,1.0,1.0,1558.0,1658.0,814.0,814.0
4188,1.0,1.0,1586.0,1692.0,806.0,806.0
4188,1.0,1.0,1772.0,1894.0,912.0,912.0
4188,1.0,1.0,1514.0,1549.0,817.0,817.0
4188,1.0,1.0,1545.0,1580.0,805.0,805.0
4188,1.0,1.0,1546.0,1571.0,840.0,840.0
4188,1.0,1.0,1565.0,1600.0,784.0,784.0
4188,1.0,1.0,1614.0,1649.0,814.0,814.0
4188,1.0,1.0,1694.0,1729.0,871.0,871.0
4188,1.0,1.0,1757.0,1792.0,955.0,955.0
4188,2.0,2.0,1958.0,2181.0,1108.0,1108.0
4188,2.0,2.0,2114.0,2381.0,1220.0,1220.0
4188,2.0,2.0,1875.0,1915.0,1172.0,1172.0
4188,2.0,2.0,1927.0,1962.0,1113.0,1113.0
4188,2.0,2.0,1958.0,1993.0,1117.0,1117.0
4188,2.0,2.0,2212.0,2262.0,1407.0,1407.0
4188,2.0,2.0,2378.0,2439.0,1508.0,1508.0
4188,3.0,2.0,2438.0,2478.0,1417.0,1417.0
4188,3.0,2.0,2458.0,2458.0,1417.0,1417.0
4189,1.0,1.0,1523.0,1568.0,605.0,605.0
4189,1.0,1.0,1595.0,1655.0,634.0,634.0
4189,1.0,1.0,1729.0,1789.0,714.0,714.0
4189,1.0,1.0,1754.0,1764.0,724.0,724.0
4189,1.0,1.0,,,686.0,686.0
4189,1.0,1.0,,,756.0,756.0
4189,1.0,1.0,,,758.0,758.0
4189,1.0,1.0,,,1019.0,1019.0
4189,2.0,2.0,2069.0,2109.0,1031.0,1031.0
4189,2.0,2.0,2178.0,2218.0,1031.0,1031.0
4189,2.0,2.0,2343.0,2383.0,1146.0,1146.0
4189,2.0,2.0,,,943.0,943.0
4190,1.0,1.0,1210.0,1815.0,731.0,731.0
4190,2.0,1.0,1560.0,1995.0,912.0,912.0
4190,2.0,2.0,1425.0,1950.0,976.0,976.0
4190,3.0,2.0,1690.0,1995.0,1196.0,1196.0
4191,1.0,1.0,1425.0,1475.0,768.0,768.0
4191,1.0,1.0,1595.0,1645.0,905.0,905.0
4191,2.0,2.0,1620.0,1670.0,929.0,929.0
4191,2.0,2.0,1665.0,1715.0,973.0,973.0
4191,2.0,2.0,1695.0,1745.0,1069.0,1069.0
4191,2.0,2.0,1740.0,1790.0,1095.0,1095.0
4191,2.0,2.0,1740.0,1790.0,1122.0,1122.0
4191,2.0,2.0,1795.0,1845.0,1155.0,1155.0
4191,2.0,2.0,1730.0,1780.0,1117.0,1117.0
4191,2.0,2.0,1780.0,1830.0,1076.0,1076.0
4191,2.0,2.0,1840.0,1890.0,1123.0,1123.0
4191,2.0,2.0,1845.0,1895.0,1250.0,1250.0
4191,2.0,2.0,1920.0,1970.0,1263.0,1263.0
4191,2.0,2.0,1965.0,2015.0,1274.0,1274.0
4191,2.0,2.0,2020.0,2070.0,1357.0,1357.0
4192,1.0,1.0,1283.0,2367.0,713.0,713.0
4192,1.0,1.0,1288.0,2248.0,713.0,713.0
4192,1.0,1.0,1338.0,2337.0,713.0,713.0
4192,1.0,1.0,1329.0,2367.0,713.0,713.0
4192,1.0,1.0,,,843.0,843.0
4192,2.0,2.0,1519.0,2972.0,934.0,934.0
4192,2.0,2.0,1555.0,2687.0,934.0,934.0
4192,2.0,2.0,1605.0,2776.0,934.0,934.0
4192,2.0,2.0,1615.0,2897.0,934.0,934.0
4192,2.0,2.0,1594.0,2857.0,934.0,934.0
4192,2.0,2.0,1519.0,2883.0,934.0,934.0
4193,1.0,1.0,1389.0,1679.0,780.0,780.0
4193,1.0,1.0,1459.0,1669.0,789.0,789.0
4193,1.0,1.0,1409.0,1439.0,771.0,771.0
4193,1.0,1.0,1469.0,1479.0,799.0,799.0
4193,1.0,1.0,1579.0,1649.0,965.0,965.0
4193,2.0,1.0,1589.0,1839.0,854.0,854.0
4193,2.0,2.0,1549.0,1789.0,980.0,980.0
4193,2.0,2.0,1649.0,1909.0,1093.0,1093.0
4193,2.0,2.0,2279.0,2689.0,1444.0,1444.0
4193,2.0,2.0,1589.0,1599.0,1006.0,1006.0
4193,2.0,2.0,1599.0,1699.0,1019.0,1019.0
4193,2.0,2.0,1829.0,1829.0,1254.0,1254.0
4193,2.0,2.0,1929.0,1969.0,1380.0,1380.0
4193,3.0,2.0,1949.0,2319.0,1333.0,1333.0
4193,3.0,2.0,1759.0,1759.0,1220.0,1220.0
4194,1.0,1.0,1300.0,1300.0,787.0,787.0
4195,2.0,2.0,1600.0,1600.0,1082.0,1082.0
4196,2.0,2.0,1600.0,1600.0,,
4197,1.0,1.0,1450.0,1450.0,787.0,787.0
4198,1.0,1.0,1121.0,1148.0,634.0,634.0
4199,,,,,,
4200,,,,,,
4201,1.0,1.0,1099.0,1320.0,664.0,664.0
4201,1.0,1.0,1199.0,1250.0,664.0,664.0
4201,1.0,1.0,1199.0,1340.0,711.0,711.0
4201,1.0,1.0,1199.0,1385.0,711.0,711.0
4201,2.0,1.0,1415.0,1699.0,921.0,921.0
4201,2.0,1.0,1499.0,1499.0,921.0,921.0
4201,2.0,1.5,1599.0,1699.0,910.0,910.0
4201,2.0,1.5,1599.0,1699.0,910.0,910.0
4201,2.0,1.5,1599.0,1799.0,1010.0,1010.0
4201,3.0,1.5,1999.0,1999.0,1355.0,1355.0
4201,3.0,2.0,1799.0,1820.0,1114.0,1114.0
4201,3.0,2.0,1799.0,1999.0,1114.0,1114.0
4202,1.0,1.0,1352.0,1352.0,703.0,703.0
4202,1.0,1.0,1397.0,1504.0,844.0,844.0
4202,2.0,1.0,1494.0,1494.0,837.0,837.0
4202,2.0,2.0,1537.0,1645.0,934.0,934.0
4203,1.0,1.0,1319.0,1319.0,957.0,957.0
4203,1.0,1.0,1434.0,1434.0,860.0,860.0
4203,1.0,1.0,1475.0,1475.0,718.0,718.0
4203,1.0,1.0,1475.0,1475.0,858.0,858.0
4203,1.0,1.0,1499.0,1499.0,957.0,957.0
4203,1.0,1.0,1359.0,1359.0,718.0,718.0
4203,1.0,1.0,1377.0,1377.0,858.0,858.0
4203,1.0,1.0,1434.0,1434.0,819.0,819.0
4203,2.0,1.0,1578.0,1578.0,1073.0,1073.0
4203,2.0,1.0,1690.0,1690.0,1073.0,1073.0
4203,2.0,1.5,1491.0,1491.0,1185.0,1185.0
4203,2.0,1.5,1772.0,1772.0,1185.0,1185.0
4203,2.0,1.5,1840.0,1840.0,1185.0,1185.0
4203,2.0,1.5,1690.0,1690.0,1185.0,1185.0
4203,3.0,1.5,1960.0,1960.0,1405.0,1405.0
4203,3.0,1.5,1995.0,1995.0,1405.0,1405.0
4204,1.0,1.0,1074.0,1199.0,835.0,835.0
4204,1.0,1.0,1074.0,1074.0,835.0,835.0
4204,1.0,1.0,1074.0,1074.0,835.0,835.0
4204,1.0,1.0,1289.0,1289.0,891.0,891.0
4204,1.0,1.0,1289.0,1289.0,891.0,891.0
4204,1.0,1.0,1289.0,1289.0,891.0,891.0
4204,1.0,1.0,1174.0,1174.0,835.0,835.0
4204,2.0,1.5,1374.0,1509.0,1098.0,1098.0
4204,2.0,1.5,1399.0,1399.0,1098.0,1098.0
4204,2.0,1.5,1399.0,1399.0,1098.0,1098.0
4204,2.0,1.5,1509.0,1509.0,1098.0,1098.0
4204,2.0,1.5,1509.0,1509.0,1168.0,1168.0
4204,2.0,1.5,1509.0,1509.0,1168.0,1168.0
4204,2.0,1.5,1509.0,1509.0,1168.0,1168.0
4204,2.0,1.5,1509.0,1509.0,1168.0,1168.0
4204,3.0,2.0,1599.0,1714.0,1213.0,1213.0
4204,3.0,2.0,1599.0,1599.0,1213.0,1213.0
4204,3.0,2.0,1689.0,1689.0,1213.0,1213.0
4204,3.0,2.0,1714.0,1714.0,1213.0,1213.0
4204,3.0,2.0,1799.0,1799.0,1283.0,1283.0
4204,3.0,2.0,1799.0,1799.0,1283.0,1283.0
4204,3.0,2.0,1799.0,1799.0,1283.0,1283.0
4204,3.0,2.0,1799.0,1799.0,1283.0,1283.0
4205,1.0,1.0,1099.0,1349.0,684.0,684.0
4205,1.0,1.0,1239.0,1239.0,684.0,684.0
4205,1.0,1.0,1259.0,1259.0,684.0,684.0
4205,1.0,1.0,1299.0,1299.0,684.0,684.0
4205,1.0,1.0,1299.0,1299.0,684.0,684.0
4205,1.0,1.0,1299.0,1299.0,684.0,684.0
4205,1.0,1.0,1299.0,1299.0,684.0,684.0
4205,1.0,1.0,1319.0,1329.0,684.0,684.0
4205,1.0,1.0,1329.0,1329.0,684.0,684.0
4205,1.0,1.0,1199.0,1199.0,684.0,684.0
4205,1.0,1.0,1289.0,1289.0,684.0,684.0
4205,1.0,1.0,1252.0,1252.0,684.0,684.0
4205,1.0,1.0,1299.0,1299.0,684.0,684.0
4205,2.0,2.0,1699.0,1699.0,876.0,876.0
4205,2.0,2.0,1699.0,1699.0,876.0,876.0
4205,2.0,2.0,1699.0,1699.0,876.0,876.0
4205,3.0,2.0,1899.0,1899.0,1276.0,1276.0
4205,3.0,2.0,1899.0,1899.0,1276.0,1276.0
4205,3.0,2.0,1899.0,1899.0,1276.0,1276.0
4206,1.0,1.0,1085.0,1545.0,622.0,622.0
